item_id,title,cluster_hint,week_idx,week_start,units_actual,promo_flag,oos_flag
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,0,2025-02-24,135,1,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,1,2025-03-03,52,1,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,2,2025-03-10,26,0,1
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,3,2025-03-17,30,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,4,2025-03-24,38,1,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,5,2025-03-31,0,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,6,2025-04-07,59,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,7,2025-04-14,15,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,8,2025-04-21,83,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,9,2025-04-28,0,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,10,2025-05-05,50,1,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,11,2025-05-12,40,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,12,2025-05-19,36,1,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,13,2025-05-26,74,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,14,2025-06-02,72,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,15,2025-06-09,76,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,16,2025-06-16,49,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,17,2025-06-23,68,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,18,2025-06-30,75,0,1
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,19,2025-07-07,71,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,20,2025-07-14,8,0,1
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,21,2025-07-21,36,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,22,2025-07-28,61,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,23,2025-08-04,24,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,24,2025-08-11,18,0,0
P1029,AstraRun Signature 2.5L Rain Jacket - Olive,JKT_RAIN,25,2025-08-18,7,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,0,2025-07-21,64,1,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,1,2025-07-28,48,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,2,2025-08-04,89,1,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,3,2025-08-11,31,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,4,2025-08-18,0,1,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,5,2025-08-25,24,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,6,2025-09-01,43,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,7,2025-09-08,9,1,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,8,2025-09-15,93,1,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,9,2025-09-22,14,1,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,10,2025-09-29,0,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,11,2025-10-06,82,0,1
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,12,2025-10-13,51,1,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,13,2025-10-20,62,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,14,2025-10-27,0,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,15,2025-11-03,38,0,1
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,16,2025-11-10,38,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,17,2025-11-17,70,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,18,2025-11-24,59,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,19,2025-12-01,19,1,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,20,2025-12-08,63,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,21,2025-12-15,149,1,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,22,2025-12-22,19,0,1
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,23,2025-12-29,95,0,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,24,2026-01-05,0,1,0
P1030,EverNorth Trail Stretch Denim Jean - Burgundy,JNS_STRETCH,25,2026-01-12,27,0,1
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,0,2025-03-03,59,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,1,2025-03-10,57,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,2,2025-03-17,95,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,3,2025-03-24,37,1,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,4,2025-03-31,36,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,5,2025-04-07,0,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,6,2025-04-14,0,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,7,2025-04-21,54,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,8,2025-04-28,24,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,9,2025-05-05,73,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,10,2025-05-12,30,1,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,11,2025-05-19,58,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,12,2025-05-26,26,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,13,2025-06-02,15,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,14,2025-06-09,36,0,1
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,15,2025-06-16,83,1,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,16,2025-06-23,58,1,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,17,2025-06-30,90,1,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,18,2025-07-07,75,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,19,2025-07-14,77,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,20,2025-07-21,19,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,21,2025-07-28,23,1,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,22,2025-08-04,33,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,23,2025-08-11,46,0,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,24,2025-08-18,0,1,0
P1031,NordVale Performance Stretch Denim Jean - Charcoal,JNS_STRETCH,25,2025-08-25,0,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,0,2025-09-22,43,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,1,2025-09-29,46,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,2,2025-10-06,34,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,3,2025-10-13,24,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,4,2025-10-20,28,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,5,2025-10-27,32,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,6,2025-11-03,8,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,7,2025-11-10,32,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,8,2025-11-17,60,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,9,2025-11-24,52,1,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,10,2025-12-01,26,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,11,2025-12-08,35,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,12,2025-12-15,67,1,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,13,2025-12-22,9,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,14,2025-12-29,57,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,15,2026-01-05,53,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,16,2026-01-12,36,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,17,2026-01-19,52,1,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,18,2026-01-26,51,1,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,19,2026-02-02,25,1,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,20,2026-02-09,47,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,21,2026-02-16,35,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,22,2026-02-23,68,1,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,23,2026-03-02,14,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,24,2026-03-09,11,0,0
P1032,EverNorth City Stretch Denim Jean - Cobalt/Burgundy,JNS_STRETCH,25,2026-03-16,6,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,0,2025-07-21,71,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,1,2025-07-28,34,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,2,2025-08-04,24,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,3,2025-08-11,0,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,4,2025-08-18,149,1,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,5,2025-08-25,43,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,6,2025-09-01,27,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,7,2025-09-08,22,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,8,2025-09-15,112,1,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,9,2025-09-22,37,1,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,10,2025-09-29,13,1,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,11,2025-10-06,40,1,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,12,2025-10-13,94,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,13,2025-10-20,83,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,14,2025-10-27,70,1,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,15,2025-11-03,19,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,16,2025-11-10,0,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,17,2025-11-17,23,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,18,2025-11-24,22,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,19,2025-12-01,35,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,20,2025-12-08,62,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,21,2025-12-15,40,1,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,22,2025-12-22,10,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,23,2025-12-29,3,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,24,2026-01-05,55,0,0
P1033,NordVale Essential Stretch Denim Jean - Olive,JNS_STRETCH,25,2026-01-12,54,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,0,2025-03-03,39,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,1,2025-03-10,0,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,2,2025-03-17,23,1,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,3,2025-03-24,45,0,1
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,4,2025-03-31,25,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,5,2025-04-07,55,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,6,2025-04-14,41,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,7,2025-04-21,45,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,8,2025-04-28,12,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,9,2025-05-05,21,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,10,2025-05-12,25,0,1
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,11,2025-05-19,79,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,12,2025-05-26,28,0,1
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,13,2025-06-02,24,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,14,2025-06-09,26,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,15,2025-06-16,27,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,16,2025-06-23,10,0,1
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,17,2025-06-30,32,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,18,2025-07-07,45,1,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,19,2025-07-14,80,1,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,20,2025-07-21,48,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,21,2025-07-28,28,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,22,2025-08-04,9,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,23,2025-08-11,0,0,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,24,2025-08-18,48,1,0
P1034,AstraRun Performance Stretch Denim Jean - White,JNS_STRETCH,25,2025-08-25,46,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,0,2025-07-14,74,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,1,2025-07-21,45,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,2,2025-07-28,40,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,3,2025-08-04,42,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,4,2025-08-11,69,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,5,2025-08-18,0,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,6,2025-08-25,0,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,7,2025-09-01,0,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,8,2025-09-08,34,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,9,2025-09-15,43,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,10,2025-09-22,99,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,11,2025-09-29,64,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,12,2025-10-06,56,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,13,2025-10-13,55,1,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,14,2025-10-20,30,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,15,2025-10-27,11,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,16,2025-11-03,58,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,17,2025-11-10,38,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,18,2025-11-17,4,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,19,2025-11-24,15,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,20,2025-12-01,3,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,21,2025-12-08,8,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,22,2025-12-15,78,1,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,23,2025-12-22,37,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,24,2025-12-29,50,0,0
P1035,Trail&Town Studio Slim Chino Pant - Rust,PNT_CHINO,25,2026-01-05,4,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,0,2025-08-18,23,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,1,2025-08-25,49,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,2,2025-09-01,12,1,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,3,2025-09-08,22,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,4,2025-09-15,50,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,5,2025-09-22,80,1,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,6,2025-09-29,70,1,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,7,2025-10-06,44,1,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,8,2025-10-13,25,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,9,2025-10-20,54,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,10,2025-10-27,48,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,11,2025-11-03,35,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,12,2025-11-10,47,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,13,2025-11-17,69,1,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,14,2025-11-24,125,1,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,15,2025-12-01,0,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,16,2025-12-08,20,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,17,2025-12-15,0,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,18,2025-12-22,30,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,19,2025-12-29,23,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,20,2026-01-05,81,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,21,2026-01-12,40,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,22,2026-01-19,1,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,23,2026-01-26,40,0,1
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,24,2026-02-02,0,0,0
P1036,UrbanPeak Studio Slim Chino Pant - Charcoal,PNT_CHINO,25,2026-02-09,54,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,0,2025-12-01,105,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,1,2025-12-08,61,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,2,2025-12-15,65,1,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,3,2025-12-22,66,1,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,4,2025-12-29,48,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,5,2026-01-05,46,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,6,2026-01-12,0,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,7,2026-01-19,100,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,8,2026-01-26,20,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,9,2026-02-02,73,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,10,2026-02-09,64,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,11,2026-02-16,45,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,12,2026-02-23,48,1,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,13,2026-03-02,26,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,14,2026-03-09,74,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,15,2026-03-16,23,0,1
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,16,2026-03-23,12,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,17,2026-03-30,25,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,18,2026-04-06,33,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,19,2026-04-13,40,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,20,2026-04-20,55,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,21,2026-04-27,22,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,22,2026-05-04,56,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,23,2026-05-11,61,0,1
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,24,2026-05-18,28,0,0
P1037,AstraRun Performance Slim Chino Pant - Sand/Olive,PNT_CHINO,25,2026-05-25,0,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,0,2025-07-21,0,1,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,1,2025-07-28,18,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,2,2025-08-04,38,0,1
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,3,2025-08-11,59,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,4,2025-08-18,17,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,5,2025-08-25,44,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,6,2025-09-01,37,1,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,7,2025-09-08,6,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,8,2025-09-15,48,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,9,2025-09-22,56,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,10,2025-09-29,9,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,11,2025-10-06,54,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,12,2025-10-13,82,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,13,2025-10-20,0,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,14,2025-10-27,48,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,15,2025-11-03,57,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,16,2025-11-10,70,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,17,2025-11-17,3,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,18,2025-11-24,19,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,19,2025-12-01,53,1,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,20,2025-12-08,54,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,21,2025-12-15,124,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,22,2025-12-22,38,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,23,2025-12-29,88,1,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,24,2026-01-05,37,0,0
P1038,Fieldline Signature Slim Chino Pant - Tan,PNT_CHINO,25,2026-01-12,17,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,0,2025-10-20,89,1,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,1,2025-10-27,58,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,2,2025-11-03,75,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,3,2025-11-10,11,0,1
